Date,MMM,AXP,AAPL,BA,CAT,CVX,CSCO,KO,DIS,XOM,GS,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PFE,PG,TRV,UTX,UNH,VZ,V,WMT,WBA,Dow
2010-01-19,64.4861831665039,36.83375930786133,26.594226837158203,46.89847946166992,45.004703521728516,53.463523864746094,19.056072235107422,18.910764694213867,27.010631561279297,48.48804473876953,143.46823120117188,22.507436752319336,95.93319702148438,15.289254188537598,47.71221160888672,33.271602630615234,46.11359786987305,28.21059799194336,24.34431266784668,11.843830108642578,13.562992095947266,44.4913215637207,38.161407470703125,56.905452728271484,29.83332061767578,18.03566551208496,18.04279899597168,41.5692253112793,28.692367553710938,
2010-01-20,64.18315124511719,36.850914001464844,26.18486976623535,46.55051040649414,44.1405029296875,52.43694305419922,18.718658447265625,18.602397918701172,27.167415618896484,47.620052337646484,144.2678680419922,22.33598518371582,93.15118408203125,15.31104564666748,47.56619644165039,33.36385726928711,45.77217483520508,28.495344161987305,23.945093154907227,11.74682331085205,13.522308349609375,43.88870620727539,37.775386810302734,56.22846221923828,29.34076499938965,17.735355377197266,17.954483032226562,41.43844223022461,28.856361389160156,
2010-01-21,62.65283203125,36.14785385131836,25.73223304748535,45.7772331237793,41.9911003112793,51.15534591674805,18.388916015625,18.223649978637695,26.66221809387207,46.689064025878906,138.31800842285156,22.195707321166992,92.25719451904297,15.136717796325684,46.70466613769531,31.165225982666016,45.91019058227539,27.835561752319336,23.491085052490234,11.647990226745605,13.04759693145752,43.44581604003906,37.790828704833984,55.205116271972656,28.109392166137695,17.689157485961914,17.344501495361328,40.71522903442383,28.465885162353516,
2010-01-22,61.728572845458984,33.08694839477539,24.455947875976562,44.67146301269531,40.070655822753906,50.048248291015625,17.614408493041992,18.180070877075195,26.113466262817383,46.26908493041992,132.51425170898438,21.603397369384766,89.75411224365234,14.461234092712402,46.14249801635742,30.104341506958008,46.0482177734375,26.995222091674805,22.669170379638672,11.527188301086426,12.857715606689453,43.787071228027344,37.29671859741211,54.378570556640625,28.160343170166016,17.521678924560547,16.99124526977539,40.7306022644043,28.106647491455078,
2010-01-25,61.99374008178711,32.401031494140625,25.113882064819336,44.67920684814453,40.728031158447266,50.02143096923828,17.629737854003906,18.216943740844727,26.061203002929688,46.09408950805664,133.253662109375,21.52546501159668,90.19752502441406,14.759031295776367,46.15709686279297,30.14279556274414,45.83029556274414,26.9188289642334,22.950977325439453,11.653478622436523,12.783119201660156,44.019386291503906,37.744510650634766,53.992862701416016,28.02446937561035,17.718027114868164,16.84747314453125,40.6844596862793,28.637685775756836,
2010-01-26,61.84221267700195,32.66682052612305,25.468812942504883,44.62507629394531,41.252471923828125,49.75301742553711,17.56072425842285,18.146556854248047,25.83474349975586,46.1430778503418,129.72848510742188,21.611194610595703,89.93289947509766,14.52659797668457,45.84314727783203,29.55084991455078,46.353309631347656,26.793821334838867,23.091867446899414,11.666291236877441,12.735651016235352,44.062965393066406,38.77902603149414,53.89841842651367,27.54890251159668,17.423498153686523,16.6667423248291,41.246089935302734,28.247215270996094,
2010-01-27,62.349769592285156,33.15553283691406,25.7087345123291,47.888248443603516,39.472373962402344,49.45107650756836,17.752437591552734,18.270570755004883,25.538593292236328,45.87709426879883,130.26153564453125,21.696924209594727,90.34769439697266,14.700922966003418,46.317718505859375,30.235034942626953,46.29520797729492,26.835485458374023,23.224946975708008,11.713879585266113,12.884847640991211,44.15008544921875,39.296287536621094,53.22142028808594,28.228286743164062,17.25025177001953,17.233591079711914,41.084537506103516,28.661117553710938,
2010-01-28,61.17552185058594,32.09237289428711,24.646406173706055,48.37540817260742,38.305335998535156,49.14242172241211,17.269317626953125,18.15995979309082,25.564722061157227,45.47109603881836,131.80064392089844,21.307252883911133,88.50254821777344,14.46849536895752,46.580535888671875,30.350353240966797,45.64141082763672,26.370174407958984,22.825729370117188,11.62602424621582,12.633927345275879,44.78172302246094,38.809913635253906,53.032501220703125,28.38963508605957,16.93838882446289,16.974809646606445,40.47672653198242,28.42683219909668,
2010-01-29,60.97854232788086,32.2895622253418,23.752269744873047,46.859806060791016,38.58600997924805,48.390926361083984,17.230976104736328,18.183427810668945,25.73892593383789,45.10010528564453,127.87129211425781,21.829416275024414,87.52991485595703,14.09080696105957,45.89426040649414,29.935213088989258,45.35084533691406,26.51601791381836,22.058609008789062,11.668120384216309,12.654273986816406,44.68735122680664,39.11872863769531,53.11910629272461,28.02446937561035,16.990371704101562,16.84747314453125,41.107608795166016,28.15349769592285,
2010-02-01,60.94068145751953,32.761146545410156,24.08246421813965,47.71040344238281,39.10305404663086,49.37056350708008,17.430362701416016,18.227001190185547,25.712797164916992,46.325077056884766,131.6630401611328,22.125560760498047,89.16051483154297,14.243340492248535,46.06216812133789,30.465667724609375,46.41142654418945,26.59935760498047,22.2386417388916,11.73218059539795,12.742431640625,45.00679397583008,39.13416290283203,53.174198150634766,28.134872436523438,17.100099563598633,17.1822509765625,41.146080017089844,28.411216735839844,
2010-02-02,60.9331169128418,33.45563507080078,24.222211837768555,47.89598083496094,39.55360794067383,49.95429992675781,17.652742385864258,18.451562881469727,26.113466262817383,46.87106704711914,134.9388885498047,22.624343872070312,89.77558135986328,14.461234092712402,46.71928024291992,31.172914505004883,46.51313018798828,27.460542678833008,22.277782440185547,11.701068878173828,13.04759693145752,45.667484283447266,39.44296646118164,53.552040100097656,28.916156768798828,17.16939353942871,17.254133224487305,41.15376663208008,28.72359275817871,
2010-02-03,61.743717193603516,32.86403274536133,24.638978958129883,47.849266052246094,39.435447692871094,49.12228775024414,17.691091537475586,18.391237258911133,26.78415870666504,46.619075775146484,135.18824768066406,22.187908172607422,89.86853790283203,14.408520698547363,46.45642852783203,30.97304344177246,47.37031173706055,26.891054153442383,22.410852432250977,11.713879585266113,12.746395111083984,45.486000061035156,39.04151916503906,53.71735763549805,28.29620361328125,16.857542037963867,17.153493881225586,41.75387954711914,27.03672981262207,
2010-02-04,60.00885772705078,32.178104400634766,23.751026153564453,46.18318176269531,37.96556854248047,47.88768005371094,17.760103225708008,17.90858268737793,25.84345245361328,45.3031005859375,129.5565185546875,21.767066955566406,87.96617126464844,13.925309181213379,45.73365020751953,29.481658935546875,46.5349235534668,25.765960693359375,21.79246711730957,11.364291191101074,12.342507362365723,44.578453063964844,38.39300537109375,52.25318908691406,27.56588363647461,16.53413963317871,17.05695915222168,40.75368881225586,26.123008728027344,
2010-02-05,59.501258850097656,32.45246887207031,24.172744750976562,45.4669303894043,38.22407150268555,47.760215759277344,18.1742000579834,17.79462242126465,25.73021697998047,45.359092712402344,132.54864501953125,21.806034088134766,88.33805847167969,14.254776000976562,45.73365020751953,29.443220138549805,46.03368377685547,25.508991241455078,21.933366775512695,11.292912483215332,12.29458999633789,44.505836486816406,38.81763458251953,52.347652435302734,27.633827209472656,16.597660064697266,16.956329345703125,41.12300109863281,26.01367950439453,
2010-02-08,58.73606491088867,31.54363441467285,24.00702667236328,45.06986618041992,37.507598876953125,47.05567932128906,18.020830154418945,17.64714241027832,25.677955627441406,45.33795166015625,129.91761779785156,22.281436920166016,87.55503845214844,14.16691780090332,45.53650665283203,28.981969833374023,45.7067985534668,25.411758422851562,21.698524475097656,11.219697952270508,12.212443351745605,44.295284271240234,37.86802291870117,51.48175048828125,27.523426055908203,16.383983612060547,17.05695915222168,40.7229118347168,25.998056411743164,
2010-02-09,59.63760757446289,32.18668746948242,24.263025283813477,46.510169982910156,39.53884506225586,47.847434997558594,18.319900512695312,18.102985382080078,25.99152183532715,45.93682861328125,131.1127471923828,22.49964714050293,88.51045989990234,14.38655948638916,45.82123947143555,29.512401580810547,46.178977966308594,25.328418731689453,21.925535202026367,11.44116497039795,12.239825248718262,44.839820861816406,38.269493103027344,52.363399505615234,28.02446937561035,16.603439331054688,17.102142333984375,40.9691276550293,26.247957229614258,
2010-02-10,59.56185531616211,32.36673355102539,24.130701065063477,46.35447311401367,39.258174896240234,47.47168731689453,18.22021484375,18.02924346923828,26.157018661499023,45.690242767333984,132.09295654296875,22.32818603515625,88.2231216430664,14.415844917297363,45.79933166503906,29.881418228149414,45.94652557373047,25.140911102294922,21.909881591796875,11.464956283569336,12.143988609313965,44.774471282958984,38.36211395263672,52.45786666870117,27.778188705444336,16.6727352142334,17.281917572021484,40.96143341064453,26.005868911743164,
2010-02-11,60.811893463134766,32.82971954345703,24.56972885131836,47.17192840576172,41.47404861450195,48.129249572753906,18.350576400756836,18.173368453979492,26.27025032043457,45.96501541137695,132.45408630371094,22.59317398071289,88.884033203125,14.686738014221191,45.93075942993164,29.996732711791992,46.33879089355469,25.613161087036133,22.01164436340332,11.521699905395508,12.23298168182373,44.98502731323242,38.755863189697266,52.51295852661133,28.126380920410156,16.77091407775879,17.59184455871582,40.83832931518555,26.240144729614258,
2010-02-12,59.986083984375,32.9411735534668,24.781204223632812,46.44011306762695,41.51099395751953,48.102149963378906,18.22021484375,18.092926025390625,26.191865921020508,45.655006408691406,132.35084533691406,22.600963592529297,89.07795715332031,14.957624435424805,45.79203796386719,29.942907333374023,46.19350051879883,25.640947341918945,21.8629150390625,11.437504768371582,12.185060501098633,44.839820861816406,38.94886016845703,51.71003341674805,27.32810401916504,16.707386016845703,17.517457962036133,40.6998405456543,26.154245376586914,
2010-02-16,60.963409423828125,33.970062255859375,25.154691696166992,47.693565368652344,42.190521240234375,49.44340896606445,18.404253005981445,18.37447738647461,26.540271759033203,46.69775390625,135.3344268798828,22.943878173828125,89.96157836914062,15.169947624206543,46.44182586669922,30.803911209106445,46.498600006103516,26.154870986938477,22.295452117919922,11.649816513061523,12.130293846130371,45.61667251586914,39.844425201416016,52.21382141113281,26.861034393310547,16.851768493652344,17.7447452545166,41.2076301574707,26.725141525268555,
2010-02-17,61.11208724975586,33.481346130371094,25.049570083618164,48.12954330444336,42.47119903564453,49.3417854309082,18.457935333251953,18.54542350769043,26.879976272583008,46.33138656616211,135.21405029296875,23.39589500427246,90.75180053710938,15.126015663146973,46.71196746826172,30.78085708618164,46.68021011352539,25.932634353637695,22.484195709228516,11.801734924316406,12.09606647491455,45.631202697753906,39.952518463134766,53.358646392822266,27.642322540283203,16.82866668701172,17.856325149536133,41.59231185913086,26.8113956451416,
2010-02-18,61.851768493652344,33.56708526611328,25.096561431884766,48.96258544921875,42.70018005371094,49.87017059326172,18.618972778320312,18.73982048034668,27.01934051513672,46.472293853759766,133.8985595703125,23.614107131958008,91.81495666503906,15.257800102233887,47.1135139465332,31.0653018951416,46.840030670166016,25.897905349731445,22.78304100036621,11.794413566589355,12.137145042419434,46.023250579833984,40.716819763183594,53.96076202392578,27.76120376586914,16.834440231323242,17.9679012298584,41.13838577270508,27.203493118286133,
2010-02-19,62.16444778442383,33.48991775512695,24.94074249267578,49.5075798034668,43.02517318725586,50.16146469116211,18.68031883239746,18.67613410949707,27.20225715637207,46.40888595581055,134.2854766845703,23.49721908569336,91.36957550048828,15.243165016174316,46.94431686401367,30.773160934448242,47.02888870239258,26.03680992126465,22.62575340270996,11.777938842773438,12.3151273727417,46.06681442260742,40.82490158081055,54.28557586669922,27.12428855895996,16.759363174438477,17.936901092529297,41.15376663208008,27.33680534362793,
2010-02-22,61.523895263671875,33.37847137451172,24.78615951538086,49.80342102050781,42.86268615722656,49.42307662963867,18.634307861328125,18.56217384338379,27.1064453125,46.07773971557617,134.74118041992188,23.629695892333984,91.1253433227539,15.279767990112305,46.708900451660156,31.403541564941406,47.050682067871094,25.779848098754883,22.59429168701172,11.770621299743652,12.287741661071777,46.04502487182617,40.948429107666016,54.190513610839844,28.092416763305664,16.747812271118164,17.957571029663086,41.41534423828125,27.25054931640625,
2010-02-23,60.78419876098633,32.52105712890625,24.370620727539062,48.869171142578125,41.85076141357422,48.79987716674805,18.442598342895508,18.37782859802246,26.93223762512207,45.7536506652832,134.73260498046875,23.964813232421875,90.84516906738281,14.92834186553955,46.576473236083984,30.657854080200195,47.12333679199219,25.356203079223633,22.27971839904785,11.737672805786133,12.09606647491455,45.8925666809082,40.423458099365234,53.707252502441406,27.86311912536621,16.597660064697266,17.794340133666992,41.253787994384766,27.258384704589844,
2010-02-24,61.058719635009766,32.93262481689453,24.81583595275879,49.42192459106445,42.07233428955078,49.003089904785156,18.664981842041016,18.48843765258789,27.341623306274414,46.183433532714844,136.13406372070312,24.440214157104492,91.65695190429688,15.155303001403809,46.67946243286133,31.403541564941406,47.40664291381836,25.64790153503418,22.51565170288086,11.884096145629883,12.191906929016113,46.38627243041992,40.75541687011719,54.36481475830078,28.550996780395508,16.724712371826172,17.693086624145508,41.48460388183594,27.83868980407715,
2010-02-25,60.807064056396484,32.61538314819336,24.98155403137207,48.947017669677734,41.9467658996582,48.8472900390625,18.657310485839844,17.80467414855957,27.315488815307617,45.894569396972656,134.50904846191406,24.440214157104492,91.28340911865234,15.104055404663086,46.55439758300781,31.242107391357422,47.16486740112305,25.397876739501953,22.49205780029297,12.109220504760742,12.109762191772461,46.24832534790039,40.72454071044922,54.40442657470703,28.40662384033203,16.67851448059082,17.610443115234375,41.661556243896484,28.246458053588867,
2010-02-26,61.11970138549805,32.74399948120117,25.305572509765625,49.172794342041016,42.138816833496094,48.97600555419922,18.657310485839844,17.67060089111328,27.21096420288086,45.79591369628906,134.73304748535156,24.315521240234375,91.34806823730469,15.030843734741211,46.34842300415039,32.26453399658203,46.77658462524414,25.613161087036133,22.547109603881836,12.372783660888672,12.013919830322266,45.94337463378906,40.601009368896484,54.38857650756836,28.754806518554688,16.707386016845703,17.620773315429688,41.599998474121094,27.634790420532227,
2010-03-01,61.44762420654297,32.69255447387695,25.846012115478516,49.826778411865234,42.72971725463867,49.32147216796875,18.864362716674805,17.854949951171875,27.472274780273438,46.07773971557617,134.89678955078125,24.49477195739746,92.3609390258789,15.279767990112305,46.63532257080078,32.156925201416016,46.87183380126953,25.88402557373047,22.82236671447754,12.489924430847168,12.150832176208496,46.11037063598633,40.97930145263672,55.17291259765625,28.907665252685547,16.742036819458008,17.938974380493164,41.469215393066406,27.77594566345215,
2010-03-02,61.867061614990234,32.91545867919922,25.828702926635742,50.16933059692383,42.95132827758789,49.66693878173828,18.872026443481445,17.865009307861328,27.76841926574707,46.14115905761719,136.80123901367188,24.440214157104492,91.5348129272461,15.155303001403809,46.672119140625,31.99549102783203,46.937767028808594,25.967363357543945,22.3819637298584,12.451483726501465,12.048150062561035,46.25558090209961,41.14142990112305,55.26006317138672,28.831239700317383,16.897968292236328,17.862524032592773,41.230712890625,27.634790420532227,
2010-03-03,61.767887115478516,32.82114791870117,25.8880615234375,50.17710494995117,43.261539459228516,49.538246154785156,19.048402786254883,18.076171875,27.559377670288086,46.098876953125,135.91368103027344,24.525936126708984,91.14686584472656,15.023516654968262,46.64268493652344,31.926288604736328,46.615421295166016,25.84234619140625,22.3819637298584,12.38010311126709,11.856475830078125,46.13942337036133,41.01017761230469,55.141231536865234,28.9586124420166,16.822885513305664,17.934837341308594,41.284549713134766,27.728891372680664,
2010-03-04,61.78315353393555,33.344154357910156,26.058725357055664,51.03350830078125,43.17289733886719,49.50437545776367,19.132753372192383,18.257158279418945,28.369436264038086,46.07773971557617,140.98928833007812,24.502567291259766,91.03195190429688,15.030843734741211,46.76776123046875,32.22610092163086,46.468894958496094,25.793739318847656,22.51565170288086,12.579124450683594,11.863321304321289,46.22653579711914,41.342159271240234,55.75128173828125,27.982009887695312,16.90373992919922,17.984426498413086,41.5153694152832,27.446584701538086,
2010-03-05,62.866004943847656,34.46735382080078,27.07777976989746,52.886451721191406,43.7490348815918,50.33080291748047,19.332138061523438,18.334259033203125,28.935609817504883,46.83161926269531,144.0657196044922,24.783123016357422,91.41268920898438,15.221199989318848,47.11353302001953,32.91029357910156,46.644718170166016,26.03680992126465,22.484195709228516,12.7074613571167,11.966001510620117,46.241065979003906,41.64325714111328,56.448463439941406,28.652894973754883,16.88064193725586,18.28816032409668,41.65386962890625,27.43874740600586,
2010-03-08,62.00429153442383,34.04722213745117,27.093854904174805,52.349246978759766,43.512672424316406,50.561119079589844,20.03763198852539,18.253808975219727,28.90947914123535,46.83864974975586,146.35794067382812,24.90782356262207,90.80925750732422,15.206554412841797,47.23123550415039,32.74117660522461,47.70699691772461,25.939573287963867,22.51565170288086,12.800464630126953,11.877009391784668,45.8780403137207,41.790836334228516,56.06025314331055,28.109392166137695,17.11164665222168,18.726207733154297,41.661556243896484,27.242706298828125,
2010-03-09,62.522823333740234,34.03866195678711,27.581119537353516,52.7774543762207,43.712100982666016,50.33080291748047,20.03763198852539,18.15995979309082,29.013996124267578,47.050018310546875,145.50485229492188,24.873472213745117,90.19149017333984,15.331012725830078,47.28273010253906,32.6104850769043,47.69233322143555,25.72429084777832,22.649343490600586,12.8209228515625,11.794866561889648,45.95790481567383,41.6121711730957,56.86836242675781,28.092416763305664,17.273351669311523,18.627023696899414,41.59231185913086,26.968229293823242,
2010-03-10,62.19493865966797,34.055809020996094,27.806201934814453,54.50582504272461,43.416648864746094,50.10047912597656,19.8382568359375,18.16666603088379,29.031421661376953,47.36002731323242,148.16761779785156,24.897024154663086,90.24175262451172,15.51404857635498,47.297454833984375,33.00254440307617,47.575130462646484,25.467321395874023,22.78304100036621,12.85626220703125,11.74009895324707,45.74736022949219,41.08396530151367,56.87628173828125,28.228286743164062,17.180944442749023,18.91010284423828,41.493675231933594,26.874128341674805,
2010-03-11,61.9661979675293,34.39018630981445,27.88782501220703,54.552520751953125,43.505271911621094,50.12079620361328,19.914934158325195,18.26207160949707,29.44951057434082,47.36002731323242,149.52053833007812,25.22678565979004,91.66413116455078,15.557981491088867,47.245948791503906,33.194740295410156,47.77294158935547,25.881359100341797,22.948198318481445,12.9734468460083,11.83593463897705,45.86351776123047,41.65102767944336,57.0743293762207,28.449085235595703,17.232919692993164,19.16217803955078,41.7567253112793,26.615354537963867,
2010-03-12,62.05765914916992,34.94749069213867,28.023862838745117,54.365684509277344,44.58368682861328,49.93790054321289,19.845918655395508,18.176889419555664,29.344987869262695,47.064109802246094,150.77005004882812,25.478031158447266,91.90837097167969,15.57262134552002,47.216522216796875,33.17168045043945,48.00737380981445,26.07786750793457,23.01897430419922,13.0013427734375,11.692180633544922,45.97243118286133,41.293701171875,56.67028045654297,27.948040008544922,17.16939353942871,19.26755142211914,41.70256805419922,26.607511520385742,
2010-03-15,61.9661979675293,34.89604949951172,27.682527542114258,54.030914306640625,43.92630386352539,49.83628463745117,19.999290466308594,18.27910041809082,29.371116638183594,46.71184158325195,149.53773498535156,25.666471481323242,91.8293685913086,15.499405860900879,47.503448486328125,33.11017608642578,48.30039596557617,26.49191665649414,23.034698486328125,13.092486381530762,11.815400123596191,46.24832534790039,40.959678649902344,56.915889739990234,27.625329971313477,17.244470596313477,19.0939998626709,42.87858963012695,26.79570770263672,
2010-03-16,62.271217346191406,35.08466720581055,27.757970809936523,53.50151443481445,43.91153335571289,50.11403274536133,20.05297088623047,18.296144485473633,29.397249221801758,46.902069091796875,151.8299560546875,25.55655288696289,92.43278503417969,16.11440658569336,47.474002838134766,33.240867614746094,48.402976989746094,26.625247955322266,23.097623825073242,13.090625762939453,11.815400123596191,46.124900817871094,41.05289840698242,57.35956573486328,28.066926956176758,17.284894943237305,18.936962127685547,43.31960678100586,27.06233787536621,
2010-03-17,62.66774368286133,35.161842346191406,27.717153549194336,54.01532745361328,44.48027420043945,50.58142852783203,20.137327194213867,18.343833923339844,29.397249221801758,47.45866012573242,152.21780395507812,25.53299331665039,91.77906799316406,16.282800674438477,47.56230545043945,33.66366195678711,48.63008117675781,26.72349739074707,23.302082061767578,13.183622360229492,11.781172752380371,46.473388671875,41.1616325378418,57.193180084228516,27.812166213989258,17.41195297241211,18.908031463623047,43.26543426513672,27.03880500793457,
2010-03-18,63.8039665222168,35.15325927734375,27.782703399658203,55.175357818603516,44.14790725708008,50.64241409301758,20.19866943359375,18.381315231323242,29.423377990722656,47.47979736328125,152.91575622558594,25.438777923583984,92.22447204589844,16.253515243530273,47.86393356323242,33.54834747314453,48.84986114501953,26.983144760131836,23.286361694335938,13.886701583862305,11.794866561889648,46.27009201049805,41.464599609375,57.43877410888672,28.525510787963867,17.498571395874023,18.622894287109375,43.28092575073242,27.305435180664062,
2010-03-19,62.49996566772461,34.57882308959961,27.48589515686035,55.058589935302734,43.85244369506836,50.79143524169922,20.05297088623047,18.653879165649414,29.301433563232422,47.23319625854492,153.3035430908203,25.407371520996094,91.74313354492188,16.099761962890625,47.900718688964844,33.40229034423828,48.739967346191406,26.709463119506836,23.270627975463867,13.674656867980957,11.575807571411133,46.349979400634766,41.5267333984375,58.02505874633789,29.20488929748535,17.562105178833008,18.35634994506836,42.816688537597656,27.078025817871094,
2010-03-22,62.40843963623047,35.22186279296875,27.79507064819336,55.98505401611328,44.28084945678711,50.43918228149414,20.15266227722168,18.58233642578125,29.57145881652832,47.18387985229492,151.80413818359375,25.6507625579834,91.93708801269531,16.282800674438477,47.89335632324219,33.6252326965332,49.091609954833984,26.877887725830078,23.27849769592285,13.741620063781738,11.74009895324707,46.37901306152344,41.47235107421875,57.52594757080078,28.27923011779785,17.70070457458496,18.438995361328125,43.03333282470703,27.705371856689453,
2010-03-23,62.797367095947266,35.35904312133789,28.24152374267578,56.19526672363281,46.097877502441406,50.64918518066406,20.42872428894043,18.84126853942871,29.623716354370117,47.16978454589844,150.65798950195312,25.58795166015625,92.93563079833984,16.597620010375977,48.084625244140625,34.27099609375,49.3406982421875,27.018239974975586,23.49870491027832,13.855073928833008,12.007073402404785,46.850921630859375,41.868507385253906,57.906227111816406,28.160343170166016,17.89128875732422,18.591899871826172,43.24223709106445,28.160200119018555,
2010-03-24,62.23307418823242,35.161842346191406,28.366424560546875,56.30424118041992,45.839359283447266,50.08016586303711,20.28302001953125,18.609586715698242,29.954710006713867,46.852752685546875,150.29608154296875,25.375965118408203,92.33219146728516,16.42190170288086,47.635868072509766,34.547733306884766,48.937774658203125,26.674367904663086,23.31781768798828,13.648618698120117,12.054994583129883,46.182979583740234,41.9928092956543,57.86658477783203,27.78668785095215,17.59098243713379,18.33775520324707,43.00238800048828,27.760265350341797,
2010-03-25,61.71452331542969,35.513370513916016,28.03004264831543,56.43660354614258,45.8984489440918,49.99209976196289,20.267681121826172,18.67091941833496,30.564434051513672,46.71184158325195,150.71829223632812,25.61151695251465,92.84226989746094,16.36333656311035,47.503448486328125,34.547733306884766,49.01102828979492,26.51296615600586,23.60093879699707,13.683960914611816,11.904387474060059,46.19023513793945,42.00832748413086,58.048831939697266,28.126380920410156,17.50435447692871,18.680744171142578,43.025596618652344,28.48955535888672,
